file,line,keywords,text
src/server/tasks/avalon/agents/baseline_speakable_agents.py,90,Minion,            if len(minion_list) == 1:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,91,"Merlin,Minion,Servant","                reveal_info = REVEAL_PROMPTS['Merlin'][0].format(', '.join(minion_list), ', '.join(servant_list))"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,92,Minion,            elif len(minion_list) > 1:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,93,"Merlin,Minion","                reveal_info = REVEAL_PROMPTS['Merlin'][1].format(', '.join(minion_list))"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,94,"Minion,role","        if self.role_name == ""Minion"":"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,95,Minion,            if len(minion_list) == 1:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,96,"Merlin,Minion,Assassin,Servant","                reveal_info = REVEAL_PROMPTS['Minion'][0].format(assassin, ', '.join(servant_list + [merlin]))"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,97,Minion,            elif len(minion_list) > 1:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,98,Minion,"                reveal_info = REVEAL_PROMPTS['Minion'][1].format(', '.join(minion_list))"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,99,"Assassin,role","        if self.role_name == ""Assassin"":"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,100,Minion,            if len(minion_list) == 1:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,101,"Merlin,Minion,Assassin,Servant","                reveal_info = REVEAL_PROMPTS['Assassin'][0].format(', '.join(minion_list), ', '.join(servant_list + [merlin]))"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,106,role,"            ""role"": ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,111,role,"            # ""role"": ""system"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,112,role,"            ""role"": ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,121,action,        summary = await self.session.action({
src/server/tasks/avalon/agents/baseline_speakable_agents.py,122,role,"            ""role"": ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,131,role,"            'role': ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,135,role,"            'role': ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,141,"discussion,team,mission","    async def team_discussion(self, team_size, team_leader_id, mission_id, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,142,"discussion,team,phase","        """"""Team discussion phase."
src/server/tasks/avalon/agents/baseline_speakable_agents.py,144,"discussion,vote,phase","        We also summarize the history before this phase at each round. If there's no discussion phase, we summarize the history before the vote phase."
src/server/tasks/avalon/agents/baseline_speakable_agents.py,146,discussion,"        # print(""Discussion"")"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,149,"mission,quest,fail",        fails_required = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,150,"discussion,team",        content_prompt = CHOOSE_TEAM_LEADER + DISCUSSION_SUFFIX
src/server/tasks/avalon/agents/baseline_speakable_agents.py,151,team,        if self.id == team_leader_id:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,153,role,"                ""role"": ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,158,role,"                ""role"": ""user"","
src/server/tasks/avalon/agents/baseline_speakable_agents.py,159,discussion,"                ""content"": DISCUSSION_SUFFIX"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,162,action,"        dialogue = await self.session.action(receiver=""all"")"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,169,role,"    def assign_role(self, role):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,170,role,        self.role = role
src/server/tasks/avalon/agents/baseline_speakable_agents.py,178,"team,mission","    async def observe_mission(self, team: frozenset, mission_id: int, **kargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,181,"team,vote,mission","    async def observe_team_result(self, mission_id, team: frozenset, votes: List[int], outcome: Tuple):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,184,Assassin,    async def assassinate(self):
src/server/tasks/avalon/agents/baseline_speakable_agents.py,191,Minion,class NaiveSpeakableMinion(NaiveSpeakableAgent):
src/server/tasks/avalon/agents/baseline_speakable_agents.py,193,"Minion,role","    def __init__(self, id: int, name: str, config: AvalonBasicConfig, side: int=0, role_name: str=""Minion"", session: AvalonSessionWrapper=None, role: int=6, sides: List[int]=None, **configs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,194,role,        assert role == 6
src/server/tasks/avalon/agents/baseline_speakable_agents.py,200,role,"            role    =   role,"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,206,"team,vote,mission","    async def vote_on_mission(self, mission_id: int, team: frozenset, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,207,"mission,quest,fail",        num_fails = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,209,"team,vote,success,fail","        # if less than num_fails evil players on the team, vote success"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,210,"team,fail",        if sum([self.player_sides[i] == 0 for i in team]) < num_fails:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,212,"team,vote,fail","        # if equal to num_fails evil players on the team, vote fail"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,213,"team,fail",        elif sum([self.player_sides[i] == 0 for i in team]) == num_fails:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,215,"Assassin,team,vote,success,fail","        # if there are only two evil players in the game (ie. the assassin is on the team) and num_fails == 1, vote success. otherwise, vote fail"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,216,fail,        elif self.config.num_evil == 2 and num_fails == 1:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,221,"team,vote,mission","    async def vote_on_team(self, mission_id: int, team: frozenset, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,222,"team,mission,fail","        # approve if there are at least x evil player(s) on the team, where x is number of fails required for this mission"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,223,"mission,quest,fail",        num_fails = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,224,"team,fail",        if sum([self.player_sides[i] == 0 for i in team]) >= num_fails:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,229,"team,mission","    async def propose_team(self, mission_id: int, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,230,"mission,quest,fail",        num_fails = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,231,"Minion,team,mission,fail","        # choose evil team with x-1 other evil player(s), where x is number of fails required for this mission, plus the minion"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,232,"team,fail","        evil_team = random.sample([i for i in range(self.config.num_players) if self.player_sides[i] == 0 and i != self.id], num_fails - 1) + [self.id]"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,234,"team,mission","        # propose a random team that includes evil_team and y-x good player(s), where y is number of players required for this mission"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,235,"team,mission,quest,fail","        return frozenset(random.sample([i for i in range(self.config.num_players) if i not in evil_team and self.player_sides[i] == 1], self.config.num_players_for_quest[mission_id] - num_fails) + evil_team)"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,237,Assassin,class NaiveSpeakableAssassin(NaiveSpeakableAgent):
src/server/tasks/avalon/agents/baseline_speakable_agents.py,239,"Assassin,role","    def __init__(self, id: int, name: str, config: AvalonBasicConfig, side: int=0, role_name: str=""Assassin"", session: AvalonSessionWrapper=None, role: int=7, sides: List[int]=None, **configs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,240,role,        assert role == 7
src/server/tasks/avalon/agents/baseline_speakable_agents.py,246,role,"            role    =   role,"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,252,"team,vote,mission","    async def vote_on_mission(self, mission_id: int, team: frozenset, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,253,"mission,quest,fail",        num_fails = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,255,"team,vote,success,fail","        # if less than num_fails evil players on the team, vote success"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,256,"team,fail",        if sum([self.player_sides[i] == 0 for i in team]) < num_fails:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,258,"vote,fail",        # else vote fail
src/server/tasks/avalon/agents/baseline_speakable_agents.py,262,"team,vote,mission","    async def vote_on_team(self, team: frozenset, mission_id: int, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,263,"team,mission,fail","        # approve if there are at least x evil player(s) on the team, where x is number of fails required for this mission"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,264,"mission,quest,fail",        num_fails = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,265,"team,fail",        if sum([self.player_sides[i] == 0 for i in team]) >= num_fails:
src/server/tasks/avalon/agents/baseline_speakable_agents.py,270,"team,mission","    async def propose_team(self, mission_id: int, **kwargs):"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,271,"mission,quest,fail",        num_fails = self.config.num_fails_for_quest[mission_id]
src/server/tasks/avalon/agents/baseline_speakable_agents.py,272,"Assassin,team,mission,fail","        # choose evil team with x-1 other evil player(s), where x is number of fails required for this mission, plus the assassin"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,273,"team,fail","        evil_team = random.sample([i for i in range(self.config.num_players) if self.player_sides[i] == 0 and i != self.id], num_fails - 1) + [self.id]"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,275,"team,mission","        # propose a random team that includes evil_team and y-x good player(s), where y is number of players required for this mission"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,276,"team,mission,quest,fail","        return frozenset(random.sample([i for i in range(self.config.num_players) if i not in evil_team and self.player_sides[i] == 1], self.config.num_players_for_quest[mission_id] - num_fails) + evil_team)"
src/server/tasks/avalon/agents/baseline_speakable_agents.py,278,Assassin,"    async def assassinate(self, **kwargs):"
